Mercedes-AMG GT3 2020,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
83,,,,,,,,,,,31.095808,29.939579,27.246006,23.591057,19.327633,14.706189,9.849510
84,,,,,,,,,,,30.800852,29.758207,27.354298,23.738398,19.453135,14.833835,9.961677
85,,,,,,,,,,,30.558565,29.631327,27.373808,23.830408,19.604694,14.973422,10.042346
86,,,,,,,,,,,30.253075,29.445187,27.440140,23.946667,19.727369,15.085432,10.120004
87,,,,,,,,,,,29.886936,29.247299,27.411886,24.027250,19.858295,15.214331,10.224893
88,,,,,,,,,,,29.579004,29.097076,27.409037,24.107470,19.991631,15.333248,10.302072
89,,,,,,,,,,,,28.860580,27.354670,24.181871,20.099710,15.438763,10.377516
90,,,,,,,,,,,,28.677805,27.259436,24.245262,20.234522,15.560219,10.479923
91,,,,,,,,,,,,28.435284,27.184610,24.321459,20.329676,15.655756,10.550471
92,,,,,,,,,,,,28.202860,27.039305,24.348787,20.403673,15.769053,10.658312
93,,,,,,,,,,,,27.972630,26.950373,24.395857,20.499207,15.880766,10.744802
94,,,,,,,,,,,,27.753366,26.853481,24.431757,20.585026,15.983480,10.836834
95,,,,,,,,,,,,27.543365,26.749775,24.451040,20.662952,16.076788,10.912759
96,,,,,,,,,,,,27.313660,26.631721,24.450243,20.732494,16.163370,10.982873
97,,,,,,,,,,,,,26.484728,24.429289,20.792833,16.247787,11.054553
98,,,,,,,,,,,,,26.313211,24.390396,20.847813,16.329939,11.132056
99,,,,,,,,,,,,,26.133993,24.336712,20.895350,16.412760,11.215073
100,,,,,,,,,,,,,25.957558,24.275383,20.940954,16.489086,11.285538
101,,,,,,,,,,,,,25.766018,24.207699,20.984528,16.562138,11.349932
102,,,,,,,,,,,,,25.566404,24.136786,21.022709,16.632656,11.412219
103,,,,,,,,,,,,,25.372805,24.068882,21.062420,16.697628,11.481570
104,,,,,,,,,,,,,25.195721,24.003773,21.097971,16.764576,11.550852
105,,,,,,,,,,,,,25.025288,23.935696,21.131554,16.830141,11.623366
106,,,,,,,,,,,,,24.852301,23.857254,21.161552,16.894724,11.687338
107,,,,,,,,,,,,,,23.767342,21.183414,16.960606,11.744476
